Date,Price,Open,High,Low,Vol.,Change %,Year,Month,MA7,MA30,Daily_Return
2018-10-02,32711.65,32762.34,32815.19,32695.45,184590000.0,-0.17,2018,10,32758.645714285714,33740.939333333336,-0.16700049471454204
2018-10-03,32454.03,32711.65,32728.72,32434.67,136700000.0,-0.79,2018,10,32746.339999999997,33647.19733333333,-0.7875481670903239
2018-10-04,32423.57,32454.03,32526.7,32395.25,151140000.0,-0.09,2018,10,32742.382857142857,33549.91966666667,-0.09385583238814554
2018-10-05,32383.15,32423.57,32424.98,32332.3,166650000.0,-0.12,2018,10,32637.912857142856,33455.81933333333,-0.12466239837253257
2018-10-08,32444.96,32383.15,32476.28,32383.15,120720000.0,0.19,2018,10,32563.868571428575,33356.44566666667,0.19087086957259025
2018-10-09,32417.7,32444.96,32477.47,32336.24,349530000.0,-0.08,2018,10,32514.489999999998,33259.990333333335,-0.0840192128453765
2018-10-10,32382.58,32417.7,32466.73,32382.58,134450000.0,-0.11,2018,10,32459.66285714286,33155.536,-0.10833587823935176
2018-10-11,32417.82,32382.58,32443.08,32330.67,147520000.0,0.11,2018,10,32417.687142857143,33057.49866666667,0.1088239417612824
2018-10-12,32456.98,32417.82,32456.98,32335.75,162360000.0,0.12,2018,10,32418.108571428573,32969.842333333334,0.1207977587635467
2018-10-15,32413.0,32456.98,32474.42,32396.73,0.0,-0.14,2018,10,32416.59857142857,32888.66066666666,-0.1355024404611882
2018-10-16,32722.18,32413.0,32736.75,32413.0,0.0,0.95,2018,10,32465.03142857143,32818.15,0.9538765310215025
2018-10-17,32437.35,32722.18,32722.18,32418.9,0.0,-0.87,2018,10,32463.944285714282,32732.293333333335,-0.8704493404779301
2018-10-18,32664.63,32437.35,32877.32,32402.65,0.0,0.7,2018,10,32499.22,32673.968666666668,0.7006737603410862
2018-10-19,32841.69,32664.63,32897.48,32639.31,0.0,0.54,2018,10,32564.807142857142,32631.684333333335,0.5420542035835085
2018-10-22,32962.82,32841.69,32986.93,32841.69,0.0,0.37,2018,10,32642.66428571429,32595.848,0.36882998408425127
2018-10-23,33191.45,32962.82,33269.0,32962.82,0.0,0.69,2018,10,32747.588571428572,32581.84,0.6935996374096476
2018-10-24,32403.6,33191.45,33201.34,32403.6,0.0,-2.37,2018,10,32746.245714285713,32546.987666666664,-2.3736534559351874
2018-10-25,32545.06,32403.6,32570.86,32397.42,0.0,0.44,2018,10,32720.942857142858,32555.396666666667,0.4365564320014004
2018-10-26,32907.33,32545.06,32907.33,32326.9,0.0,1.11,2018,10,32788.08285714286,32584.9,1.113133606144845
2018-10-29,33196.07,32907.33,33200.37,32735.95,0.0,0.88,2018,10,32864.002857142856,32613.84933333333,0.8774336903054625
2018-10-30,33167.88,33196.07,33577.11,32828.11,0.0,-0.08,2018,10,32910.60142857143,32646.046,-0.08491969079472694
2018-10-31,32466.27,33168.96,33215.73,32399.67,0.0,-2.12,2018,10,32839.66571428571,32648.888333333332,-2.1153296502519847
2018-11-01,32006.65,32458.05,32477.99,32006.65,0.0,-1.42,2018,11,32670.408571428572,32636.605999999996,-1.4156846474818296
2018-11-02,32124.94,32006.65,32200.93,32006.65,0.0,0.37,2018,11,32630.600000000002,32624.740999999998,0.3695794467712066
2018-11-05,32048.18,32130.02,32182.93,32033.91,0.0,-0.24,2018,11,32559.617142857143,32608.341333333334,-0.2389420805143816
2018-11-06,32154.03,32048.18,32212.0,31949.33,0.0,0.33,2018,11,32452.002857142856,32598.433333333334,0.33028396620338185
2018-11-07,32108.3,32154.03,32218.2,32083.25,0.0,-0.14,2018,11,32296.60714285714,32564.895333333334,-0.14222167485693493
2018-11-08,32228.5,32108.3,32246.75,32103.41,0.0,0.37,2018,11,32162.41,32540.403,0.3743580320353379
2018-11-09,32200.21,32228.5,32253.44,32126.6,0.0,-0.09,2018,11,32124.40142857143,32521.631666666664,-0.08777944986581021
2018-11-12,32143.41,32202.73,32218.71,32123.14,0.0,-0.18,2018,11,32143.938571428567,32500.86633333333,-0.17639636511687096
2018-11-13,32152.9,32136.43,32402.92,32101.8,0.0,0.03,2018,11,32147.93285714286,32482.24133333333,0.029523936632736003
2018-11-14,32108.92,32146.55,32191.6,32101.59,0.0,-0.14,2018,11,32156.609999999997,32470.737666666668,-0.13678392928787586
2018-11-15,31864.8,32108.92,32117.61,31859.77,0.0,-0.76,2018,11,32115.291428571425,32452.112,-0.7602871725364779
2018-11-16,32058.28,31864.8,32150.75,31854.43,0.0,0.61,2018,11,32108.145714285714,32441.283,0.6071903793527733
2018-11-19,32222.24,32057.01,32226.73,32026.17,0.0,0.51,2018,11,32107.25142857143,32433.859,0.5114435334646839
2018-11-21,31969.79,32222.24,32357.22,31968.13,0.0,-0.78,2018,11,32074.33428571429,32418.928666666667,-0.7834650849847802
2018-11-22,31984.6,31969.79,31999.72,31934.9,0.0,0.05,2018,11,32051.647142857142,32405.662666666667,0.046324983679890686
2018-11-23,31678.7,31984.6,31998.15,31610.43,0.0,-0.96,2018,11,31983.90428571429,32381.025333333335,-0.9563977664250878
2018-11-26,31579.72,31678.7,31779.9,31562.31,0.0,-0.31,2018,11,31908.304285714286,32351.783333333333,-0.31244969017036883
2018-11-27,31173.71,31533.5,31551.61,31147.49,0.0,-1.29,2018,11,31809.577142857142,32310.47366666667,-1.285666877350411
2018-11-28,31023.47,31173.71,31295.97,30993.97,0.0,-0.48,2018,11,31661.747142857144,32253.85,-0.48194456161938515
2018-11-29,30611.55,31023.47,31061.18,30545.2,0.0,-1.33,2018,11,31431.64857142857,32192.989999999998,-1.3277689439640472
2018-11-30,30874.17,30611.55,31014.82,30570.99,0.0,0.86,2018,11,31275.13142857143,32133.308,0.857911474590467
2018-12-03,30798.76,30874.17,30895.4,30732.76,0.0,-0.24,2018,12,31105.725714285716,32065.210333333336,-0.24424948103868305
2018-12-04,31007.25,30798.76,31025.33,30792.47,0.0,0.68,2018,12,31009.804285714286,32000.024666666668,0.6769428379584275
2018-12-05,31151.68,31007.25,31180.32,30925.25,0.0,0.47,2018,12,30948.655714285713,31932.032333333333,0.465794290045074
2018-12-06,30819.1,31151.68,31160.36,30773.13,0.0,-1.07,2018,12,30897.997142857144,31879.215666666667,-1.0676149729324402
2018-12-07,30866.82,30819.1,30993.02,30774.51,0.0,0.15,2018,12,30875.61857142857,31823.27433333333,0.15483904461843778
2018-12-10,30614.73,30866.82,31213.77,30614.73,0.0,-0.82,2018,12,30876.072857142855,31746.854333333333,-0.8167022064469176
2018-12-11,30718.72,30614.73,30769.61,30542.86,0.0,0.34,2018,12,30853.865714285716,31664.276,0.3396730920050661
2018-12-12,30642.35,30710.12,30771.47,30611.08,0.0,-0.25,2018,12,30831.52142857143,31580.091666666667,-0.24861061919247973
2018-12-13,30568.05,30642.35,30735.2,30567.25,0.0,-0.24,2018,12,30768.778571428567,31516.817666666662,-0.24247487545830948
2018-12-14,30672.79,30568.05,30754.26,30568.05,0.0,0.34,2018,12,30700.365714285716,31472.355666666666,0.342645343749437
2018-12-17,30609.06,30700.5,30722.25,30553.9,0.0,-0.21,2018,12,30670.359999999997,31421.826333333334,-0.20777373039753133
2018-12-18,30822.33,30609.06,30822.33,30606.83,0.0,0.7,2018,12,30664.00428571429,31380.96466666667,0.6967544903371703
2018-12-19,30704.98,30814.19,30884.63,30696.38,0.0,-0.38,2018,12,30676.897142857142,31332.663,-0.38073046392015364
2018-12-20,30802.9,30704.98,30802.9,30506.79,0.0,0.32,2018,12,30688.922857142858,31289.149666666668,0.31890592340395596
2018-12-21,30773.64,30802.9,30911.22,30704.47,0.0,-0.09,2018,12,30707.678571428572,31240.654333333332,-0.09499105603694158
2018-12-24,31967.01,30773.64,31967.01,30773.64,0.0,3.88,2018,12,30907.530000000002,31232.881,3.8778967973889245
2018-12-27,31692.63,31967.01,31967.01,31569.28,0.0,-0.86,2018,12,31053.221428571425,31217.855,-0.8583223767252512
2018-12-28,31037.72,31693.17,31771.38,31029.89,0.0,-2.07,2018,12,31114.45857142857,31180.682333333334,-2.066442576712635
2018-12-31,31430.5,31036.63,31430.5,30753.93,0.0,1.27,2018,12,31201.34,31158.068333333336,1.2654924395219647
2019-01-02,31070.06,31429.34,31434.04,31065.25,0.0,-1.15,2019,1,31253.49428571429,31131.576999999997,-1.1467841746074625
2019-01-03,30771.32,31070.06,31078.43,30749.66,0.0,-0.96,2019,1,31248.98285714286,31088.678333333333,-0.9615044193670763
2019-01-04,30638.9,30770.7,30770.7,30577.18,0.0,-0.43,2019,1,31229.734285714287,31035.900333333335,-0.4303357802005192
2019-01-07,30400.28,30638.9,30709.65,30260.03,0.0,-0.78,2019,1,31005.91571428571,30983.583333333332,-0.7788138608109341
2019-01-08,30036.15,30397.63,30488.52,29999.95,0.0,-1.2,2019,1,30769.27571428572,30918.635,-1.197785020401121
2019-01-09,29336.8,30036.15,30084.28,29336.8,0.0,-2.33,2019,1,30526.287142857145,30840.571666666667,-2.3283609916717074
2019-01-10,29517.73,29336.8,29612.33,29329.62,0.0,0.62,2019,1,30253.03428571429,30771.838666666667,0.6167339314444575
2019-01-11,29830.7,29522.31,30438.21,29518.35,0.0,1.06,2019,1,30075.982857142855,30727.071666666663,1.0602780091829578
2019-01-14,29964.79,29830.7,29985.66,29689.73,0.0,0.45,2019,1,29960.764285714286,30691.782333333333,0.44950336398408286
2019-01-15,29964.79,29964.79,30172.4,29964.79,0.0,0.0,2019,1,29864.46285714286,30670.22366666667,0.0
2019-01-16,30460.68,30138.06,30541.04,30001.87,0.0,1.65,2019,1,29873.09142857143,30656.440666666665,1.6549089781707105
2019-01-17,30583.21,30460.68,30597.02,30297.38,0.0,0.4,2019,1,29951.242857142854,30649.255666666668,0.4022562858084555
2019-01-18,31005.17,30566.38,31005.17,30526.18,0.0,1.38,2019,1,30189.58142857143,30649.18633333333,1.3797112860291616
2019-01-21,30732.72,31005.17,31041.06,30720.76,0.0,-0.88,2019,1,30363.15142857143,30635.221,-0.8787244191855614
2019-01-22,30736.88,30732.72,30811.19,30485.34,0.0,0.01,2019,1,30492.605714285717,30632.48033333333,0.013536061891028517
2019-01-23,30878.56,30736.88,30880.67,30736.88,0.0,0.46,2019,1,30623.144285714287,30632.871666666666,0.46094463719155154
2019-01-24,30989.6,30886.32,30989.6,30866.96,0.0,0.36,2019,1,30769.545714285716,30645.367333333335,0.3596022612453398
2019-01-25,31426.63,30989.6,31428.64,30981.9,0.0,1.41,2019,1,30907.538571428573,30668.964333333333,1.4102473087745704
2019-01-28,31344.24,31422.75,31457.07,31241.99,0.0,-0.26,2019,1,31016.257142857146,30692.360666666664,-0.26216619472084757
2019-01-29,31178.71,31334.61,31334.61,31178.71,0.0,-0.53,2019,1,31041.04857142857,30712.716000000004,-0.5281034091112247
2019-01-30,31145.34,31178.71,31202.3,31143.37,0.0,-0.11,2019,1,31099.994285714285,30728.467666666667,-0.10702816120358172
2019-01-31,30557.2,31142.58,31142.58,30557.2,0.0,-1.89,2019,1,31074.325714285715,30726.738999999998,-1.8883723857244794
2019-02-01,30636.36,30557.2,30740.63,30557.2,0.0,0.26,2019,2,31039.725714285712,30720.539999999997,0.2590551490319726
2019-02-04,30745.05,30636.36,30754.09,30636.36,0.0,0.35,2019,2,31004.79,30721.875666666667,0.3547745228218879
2019-02-05,30773.57,30745.05,30773.57,30521.42,0.0,0.09,2019,2,30911.49571428572,30720.897999999997,0.09276290004407439
2019-02-06,30821.8,30773.57,30825.2,30728.01,0.0,0.16,2019,2,30836.86142857143,30722.503333333334,0.1567253978007832
2019-02-07,31433.49,30817.22,31433.49,30817.22,0.0,1.98,2019,2,30873.25857142857,30704.71933333333,1.9846018078113703
2019-02-08,31529.92,31457.17,31845.63,31457.17,0.0,0.31,2019,2,30928.198571428573,30699.295666666665,0.3067747170295121
2019-02-11,31781.87,31529.92,31891.23,31515.44,0.0,0.8,2019,2,31103.15142857143,30724.10066666667,0.7990822685246313
2019-02-12,32462.31,31783.0,32462.69,31783.0,0.0,2.14,2019,2,31364.00142857143,30758.494333333332,2.1409690493353617
2019-02-13,32413.92,32463.38,32635.13,32267.37,0.0,-0.15,2019,2,31602.411428571428,30803.289666666667,-0.1490651774319285
2019-02-14,32453.69,32413.92,32496.18,32367.49,0.0,0.12,2019,2,31842.42857142857,30859.368666666665,0.12269420051631563
2019-02-15,32715.2,32457.63,32958.96,32457.63,0.0,0.81,2019,2,32112.914285714283,30928.578666666665,0.8057943488090302
2019-02-18,32190.07,32715.2,32738.95,31824.22,0.0,-1.61,2019,2,32220.997142857144,30988.238333333335,-1.6051560131070564
2019-02-19,32406.18,32190.07,32416.04,32157.29,0.0,0.67,2019,2,32346.17714285714,31067.239333333335,0.6713561045378347
2019-02-20,32614.06,32410.13,32617.94,32392.46,0.0,0.64,2019,2,32465.06142857143,31176.481333333333,0.6414825814088587
2019-02-21,32568.66,32646.16,32734.37,32568.66,0.0,-0.14,2019,2,32480.254285714287,31278.179,-0.13920376671902046
2019-02-22,32515.52,32568.66,32617.13,32473.74,0.0,-0.16,2019,2,32494.76857142857,31367.673000000003,-0.1631629916613031
2019-02-25,32700.12,32516.05,32713.13,32516.05,0.0,0.57,2019,2,32529.972857142857,31458.85066666667,0.5677288876204223
2019-02-26,32473.82,32700.12,32745.92,32441.42,0.0,-0.69,2019,2,32495.489999999998,31542.484999999997,-0.6920463900438212
2019-02-27,32244.24,32473.82,32524.1,32185.06,0.0,-0.71,2019,2,32503.22857142857,31601.936999999998,-0.7069694911162272
2019-02-28,31718.7,32247.54,32953.54,31718.7,0.0,-1.63,2019,2,32405.01714285714,31639.786666666667,-1.6298724981578139
2019-03-01,31827.24,31718.7,31935.28,31708.89,0.0,0.34,2019,3,32292.614285714288,31667.189000000002,0.34219561331327863
2019-03-04,32129.94,31827.24,32129.94,31827.24,0.0,0.95,2019,3,32229.940000000002,31713.763,0.9510721005025813
2019-03-05,32173.66,32129.94,32252.89,32126.42,0.0,0.14,2019,3,32181.102857142858,31761.65566666667,0.13607246076401402
2019-03-06,32121.74,32173.66,32173.66,32062.03,0.0,-0.16,2019,3,32098.477142857144,31803.094999999998,-0.1613742421595732
2019-03-07,32010.06,32121.74,32159.87,32041.74,0.0,-0.35,2019,3,32032.225714285716,31837.110333333334,-0.3476773051522164
2019-03-08,31924.51,32010.06,32043.49,31876.24,0.0,-0.27,2019,3,31986.549999999996,31853.706333333335,-0.2672597302223245
2019-03-11,31636.66,31718.23,31792.81,31636.66,0.0,-0.9,2019,3,31974.829999999998,31863.453666666665,-0.9016583183265703
2019-03-12,31313.36,31636.66,31645.24,31267.99,0.0,-1.02,2019,3,31901.41857142857,31867.941999999995,-1.021915714237842
2019-03-13,31360.28,31313.36,31360.28,31057.66,0.0,0.15,2019,3,31791.467142857142,31875.106666666667,0.14984019600579046
2019-03-14,31210.79,31369.91,31390.78,31210.79,0.0,-0.48,2019,3,31653.91428571429,31896.893,-0.47668579489723584
2019-03-15,31142.72,31175.88,31265.21,31102.1,0.0,-0.22,2019,3,31514.054285714286,31913.771666666667,-0.21809765148527172
2019-03-18,31125.39,31142.72,31156.47,31103.67,0.0,-0.06,2019,3,31387.672857142858,31926.449666666667,-0.05564703404199456
2019-03-19,31082.32,31125.39,31133.59,30965.22,0.0,-0.14,2019,3,31267.360000000004,31936.74133333333,-0.13837577617501484
2019-03-20,31040.84,31082.32,31104.9,31015.27,0.0,-0.13,2019,3,31182.242857142857,31944.042666666668,-0.13345207178871998
2019-03-21,30885.31,31066.1,31077.89,30856.23,0.0,-0.5,2019,3,31121.092857142856,31925.77,-0.5010495849983365
2019-03-22,31139.35,30885.31,31156.19,30885.31,0.0,0.82,2019,3,31089.53142857143,31912.750999999997,0.8225269553713277
2019-03-25,31042.32,31139.35,31139.35,30996.82,0.0,-0.31,2019,3,31065.464285714286,31888.09933333333,-0.3115993108398163
2019-03-26,31038.86,31042.32,31094.87,31007.76,0.0,-0.01,2019,3,31050.62714285714,31840.651,-0.011146074133627781
2019-03-27,30829.45,31038.86,31066.07,30811.14,0.0,-0.67,2019,3,31008.350000000002,31787.835333333333,-0.6746703970442192
2019-03-28,30833.5,30829.45,30896.86,30770.6,0.0,0.01,2019,3,30972.804285714286,31733.829,0.013136789660528336
2019-03-29,31041.42,30833.5,31106.74,30786.33,0.0,0.67,2019,3,30972.88714285714,31678.036333333333,0.6743314901000552
2019-04-01,30527.5,31041.42,31041.42,30527.5,0.0,-1.66,2019,4,30921.77142857143,31622.617333333335,-1.655594363917623
2019-04-02,30226.77,30527.88,30712.37,30212.62,0.0,-0.99,2019,4,30791.402857142857,31549.970333333335,-0.9851117844566382
2019-04-03,29668.73,30226.77,30243.71,29665.78,0.0,-1.85,2019,4,30595.175714285713,31451.792666666668,-1.846178073277427
2019-04-04,29553.12,29626.14,29662.09,29548.65,0.0,-0.39,2019,4,30382.92714285714,31351.274666666668,-0.3896695274789308
2019-04-05,29616.38,29553.12,29628.4,29536.48,0.0,0.21,2019,4,30209.631428571425,31254.636666666665,0.21405523342374888
2019-04-08,29162.24,29616.38,29620.93,28780.02,0.0,-1.53,2019,4,29970.88,31136.707333333332,-1.5334082018126471
2019-04-09,29149.46,29159.92,29160.11,28989.49,0.0,-0.04,2019,4,29700.600000000002,31025.895333333334,-0.04382379405698522
2019-04-10,29193.42,29158.57,29213.93,29124.02,0.0,0.15,2019,4,29510.01714285714,30924.201333333334,0.15080896867385452
2019-04-11,29347.62,29180.88,29347.62,29172.35,0.0,0.53,2019,4,29384.42428571428,30845.16533333333,0.5282012179457007
2019-04-12,29560.47,29347.62,29566.55,29312.86,0.0,0.73,2019,4,29368.958571428575,30769.606333333333,0.7252717596861524
2019-04-15,29495.91,29560.47,29630.86,29484.93,0.0,-0.22,2019,4,29360.785714285714,30681.805333333334,-0.21839977510507147
2019-04-16,29746.24,29495.91,29746.24,29495.91,0.0,0.85,2019,4,29379.337142857144,30600.891333333333,0.8486939375662583
2019-04-17,29970.86,29793.56,30033.22,29728.55,0.0,0.76,2019,4,29494.854285714282,30529.195333333333,0.7551206471809513
2019-04-18,30086.31,29999.25,30132.98,29980.89,0.0,0.39,2019,4,29628.69,30465.070333333333,0.38520749821659983
2019-04-23,30076.0,30086.31,30131.93,30006.33,0.0,-0.03,2019,4,29754.772857142856,30403.45333333333,-0.034268077407972886
2019-04-24,29898.31,30080.73,30113.65,29854.02,0.0,-0.59,2019,4,29833.442857142854,30345.508333333335,-0.5908032983109379
2019-04-25,29919.77,29898.31,29986.11,29862.84,0.0,0.07,2019,4,29884.771428571432,30299.055333333334,0.0717766321909119
2019-04-26,29740.41,29919.19,30041.37,29740.41,0.0,-0.6,2019,4,29919.700000000004,30245.059666666668,-0.599469848865819
2019-04-29,29521.06,29740.41,29813.37,29476.29,0.0,-0.74,2019,4,29887.53142857143,30188.73533333333,-0.7375486753545046
2019-04-30,29159.74,29521.06,29654.53,29154.78,0.0,-1.22,2019,4,29771.657142857144,30122.636000000002,-1.223939790779871
2019-05-02,29171.73,29159.74,29195.7,29104.1,0.0,0.04,2019,5,29641.00285714286,30057.514000000003,0.04111833644606655
2019-05-03,29212.0,29171.73,29222.73,29143.73,0.0,0.14,2019,5,29517.574285714287,29995.170000000002,0.138044606884824
2019-05-06,29196.87,29212.0,29212.0,29120.86,0.0,-0.05,2019,5,29417.368571428575,29933.704333333335,-0.05179378337669682
2019-05-07,29096.41,29196.87,29208.63,29091.6,0.0,-0.34,2019,5,29299.745714285713,29874.074333333334,-0.3440779782216352
2019-05-08,28966.41,29096.41,29115.3,28946.91,0.0,-0.45,2019,5,29189.174285714285,29801.643,-0.446790514706108
2019-05-09,28896.25,28966.41,29015.77,28881.83,0.0,-0.24,2019,5,29099.915714285715,29730.107333333333,-0.24221158231206852
2019-05-10,28847.81,28896.25,28896.25,28718.68,0.0,-0.17,2019,5,29055.354285714286,29657.072333333334,-0.16763420859107203
2019-05-13,28484.44,28847.98,28876.87,28542.51,0.0,-1.26,2019,5,28957.170000000002,29578.905333333336,-1.2596103482378829
2019-05-14,28422.76,28484.44,28535.31,28398.98,0.0,-0.22,2019,5,28844.421428571426,29498.547333333336,-0.21653927547812257
2019-05-15,28286.08,28422.76,28433.39,28282.3,0.0,-0.48,2019,5,28714.308571428573,29406.702666666664,-0.4808822225568443
2019-05-16,28438.19,28286.08,28452.0,28019.97,0.0,0.54,2019,5,28620.277142857143,29337.059,0.5377556734619926
2019-05-17,28871.93,28438.19,28918.54,28438.19,0.0,1.53,2019,5,28606.78,29291.897666666664,1.5252025533270652
2019-05-20,29373.4,28871.93,29438.95,28871.93,0.0,1.74,2019,5,28674.944285714282,29282.053333333333,1.736877306089335
2019-05-21,30218.14,29373.4,30270.34,29361.88,0.0,2.88,2019,5,28870.705714285716,29304.220666666668,2.8758672812817077
2019-05-22,31145.15,30218.14,31194.69,30218.14,0.0,3.07,2019,5,29250.807142857142,29355.179666666667,3.0677268686954307
2019-05-23,31477.51,31145.15,31917.13,30902.23,0.0,1.07,2019,5,29687.200000000004,29432.355333333333,1.0671324427719897
2019-05-24,30881.29,31754.79,31809.29,30825.17,0.0,-1.89,2019,5,30057.944285714282,29490.083000000002,-1.8941142422002177
2019-05-27,30194.71,30881.29,30885.33,30188.62,0.0,-2.22,2019,5,30308.875714285714,29523.459333333336,-2.2232879520253213
2019-05-28,31307.0,30194.71,31307.0,30149.07,0.0,3.68,2019,5,30656.742857142857,29588.772,3.6837247319149613
2019-05-30,31254.19,31307.0,31420.68,31078.83,0.0,-0.17,2019,5,30925.42714285714,29645.229333333333,-0.16868431980068266
2019-05-31,31069.37,31254.19,31257.75,30992.94,0.0,-0.59,2019,5,31047.03142857143,29697.678,-0.5913447125009519
2019-06-03,30928.29,31069.37,31100.03,30867.74,0.0,-0.45,2019,6,31016.051428571427,29737.07966666667,-0.45408065886111126
2019-06-06,30527.07,30928.29,30948.16,30136.14,217190000.0,-1.3,2019,6,30880.274285714284,29755.620000000003,-1.2972589173213311
2019-06-07,30432.13,30529.9,30982.78,30380.98,280000000.0,-0.31,2019,6,30816.108571428573,29767.14733333333,-0.3110026609170147
2019-06-10,30322.19,30432.13,30459.43,30306.76,247280000.0,-0.36,2019,6,30834.32,29775.353666666666,-0.3612629152149438
2019-06-11,30099.83,30322.19,30322.19,30055.56,233430000.0,-0.73,2019,6,30661.86714285714,29782.071,-0.7333243410188928
2019-06-13,30029.15,30099.83,30150.05,30022.92,242560000.0,-0.23,2019,6,30486.861428571432,29785.717,-0.23481860196552518
2019-06-14,30046.7,30029.23,30086.61,29994.53,145280000.0,0.06,2019,6,30340.765714285713,29795.92666666667,0.05844321267833852
2019-06-17,29936.33,30046.7,30087.86,29933.25,2060000000.0,-0.37,2019,6,30199.057142857146,29809.769000000004,-0.3673281924470917
2019-06-18,29818.8,29936.33,29936.33,29797.11,2060000000.0,-0.39,2019,6,30097.875714285714,29831.737666666668,-0.39259989450946
2019-06-19,29772.72,29818.8,29891.86,29772.72,263430000.0,-0.15,2019,6,30003.674285714285,29851.770666666667,-0.1545333816250105
2019-06-20,29765.31,29774.81,29897.18,29695.62,275470000.0,-0.02,2019,6,29924.12,29870.21433333333,-0.024888555697966108
2019-06-21,29851.29,29803.69,29890.61,29747.39,189940000.0,0.29,2019,6,29888.614285714288,29892.028333333332,0.28885974982286733
2019-06-24,29809.2,29851.29,29890.01,29694.91,573530000.0,-0.14,2019,6,29857.192857142858,29915.788,-0.14099893170446132
2019-06-25,29668.68,29809.2,29814.38,29655.53,253370000.0,-0.47,2019,6,29803.190000000002,29939.197,-0.4713980918642613
2019-06-26,29609.0,29668.68,29697.43,29588.54,394020000.0,-0.2,2019,6,29756.428571428572,29962.955333333335,-0.20115488791547786
2019-06-27,29749.35,29609.0,29756.79,29224.23,301060000.0,0.47,2019,6,29746.507142857146,29993.006666666664,0.47401128035393647
2019-06-28,29966.87,29749.35,29978.81,29650.45,248360000.0,0.73,2019,6,29774.242857142857,30042.421,0.7311756391316093
2019-07-01,29614.61,29966.87,29966.88,29593.82,107430000.0,-1.18,2019,7,29752.714285714286,30082.14933333333,-1.1754981417812393
2019-07-02,29395.14,29614.61,29616.93,29395.14,200680000.0,-0.74,2019,7,29687.55,30119.118000000002,-0.7410869162214229
2019-07-03,29375.25,29395.14,29458.03,29300.7,237710000.0,-0.07,2019,7,29625.557142857142,30150.353333333333,-0.06766424653871228
2019-07-04,29300.09,29375.25,29466.94,29300.09,180400000.0,-0.26,2019,7,29572.90142857143,30164.62533333333,-0.25586165224125157
2019-07-05,29270.95,29300.09,29318.09,29235.28,298400000.0,-0.1,2019,7,29524.608571428573,30161.210333333336,-0.09945361942573783
2019-07-08,29287.87,29270.95,29312.93,29216.7,216290000.0,0.06,2019,7,29458.682857142856,30130.201333333334,0.057804751810230925
2019-07-09,29318.85,29287.87,29318.85,28943.48,294400000.0,0.11,2019,7,29366.10857142857,30069.324666666667,0.10577757959182588
2019-07-10,29256.6,29318.02,29318.02,29010.33,188740000.0,-0.21,2019,7,29314.964285714286,29995.29433333333,-0.21232074245749466
2019-07-11,28712.9,29256.6,29281.36,28637.58,188430000.0,-1.86,2019,7,29217.501428571424,29923.014666666666,-1.8583840911110538
2019-07-12,28566.79,28712.9,28759.29,28563.31,100370000.0,-0.51,2019,7,29102.007142857143,29868.750666666667,-0.5088653532036136
2019-07-15,28341.03,28566.79,28577.41,28337.52,175170000.0,-0.79,2019,7,28964.99857142857,29769.885000000002,-0.7902883033060526
2019-07-16,28200.88,28340.98,28566.41,28138.5,216680000.0,-0.49,2019,7,28812.131428571425,29668.108,-0.49451272589597917
2019-07-17,28042.8,28197.66,28251.78,28042.68,243700000.0,-0.56,2019,7,28634.264285714282,29567.222333333335,-0.5605498835497436
2019-07-18,27864.49,28046.02,28067.62,27864.49,175360000.0,-0.64,2019,7,28426.498571428576,29465.095666666668,-0.6358494872123921
2019-07-19,27919.5,27864.49,27948.24,27803.57,273900000.0,0.2,2019,7,28235.484285714287,29378.176666666663,0.19741972668438912
2019-07-22,27808.69,27919.5,28070.43,27808.69,285760000.0,-0.4,2019,7,28106.311428571433,29290.728666666666,-0.3968910618026844
2019-07-23,28144.87,27808.69,28144.87,27791.98,135180000.0,1.21,2019,7,28046.037142857145,29218.151333333335,1.2089026847363238
2019-07-24,28088.74,28144.87,28292.44,28070.65,157770000.0,-0.2,2019,7,28009.995714285713,29151.115,-0.1994324365328315
2019-07-25,27990.61,28088.74,28103.69,27985.62,359110000.0,-0.35,2019,7,27979.957142857143,29083.163666666667,-0.34935707333259014
2019-07-26,27918.59,27990.61,28031.67,27900.57,130850000.0,-0.26,2019,7,27962.21285714286,29012.226666666666,-0.2573005732994016
2019-07-29,27950.36,27918.59,27976.14,27912.7,92790000.0,0.11,2019,7,27974.48,28946.027666666665,0.11379514509866073
2019-07-30,27820.57,27950.36,28028.27,27814.13,155180000.0,-0.46,2019,7,27960.347142857143,28879.42,-0.46435895637838565
2019-07-31,27718.26,27816.89,27902.51,27679.02,251920000.0,-0.37,2019,7,27947.428571428572,28810.938000000002,-0.3677494745794263
2019-08-01,27748.46,27718.26,27748.46,27615.46,97360000.0,0.11,2019,8,27890.79857142857,28743.70966666667,0.10895344801586937
2019-08-02,27630.46,27748.46,27792.77,27623.58,161650000.0,-0.43,2019,8,27825.329999999998,28669.681999999997,-0.4252488246194619
2019-08-05,27669.38,27630.46,27674.85,27584.11,280690000.0,0.14,2019,8,27779.44,28598.354666666666,0.14085903745360007
2019-08-06,27527.4,27669.38,27706.47,27521.0,170720000.0,-0.51,2019,8,27723.55571428571,28526.978666666666,-0.5131303990187019
2019-08-07,27412.13,27527.4,27534.56,27404.26,128919999.99999999,-0.42,2019,8,27646.665714285715,28453.749666666667,-0.4187464126652052
